"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_CRIMES"
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,74.5,9.7,0.604712041884817
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,74.7,8.9,0.709424083769634
"225",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,72.5,7.5,0.722513089005236
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,72.6,9.5,0.81413612565445
"227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,75.1,11.5,0.607329842931937
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,73.8,7,0.675392670157068
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,70.2,6.5,0.620418848167539
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,68.3,11.9,0.50261780104712
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,72.8,14.7,0.887434554973822
"232",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,76,19.1,0.842931937172775
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,75.3,10.1,0.746073298429319
"234",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,72.9,8.6,0.662303664921466
"235",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,73.2,6.7,0.463350785340314
"236",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,74.7,18.5,0.534031413612565
"237",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,77.9,18.6,0.780104712041885
"238",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,64.4,12.6,0.704188481675393
"239",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,67.2,7.1,0.727748691099476
"240",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,68.3,8.6,0.366492146596859
"241",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,69.7,11.5,0.633507853403141
"242",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,71.6,18.9,0.421465968586387
"243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,53.4,16.9,0.523560209424084
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,53.4,17,0.452879581151832
"245",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,47.2,15,0.363874345549738
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,56.1,6.9,0.56020942408377
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,59.5,9,0.505235602094241
"248",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,55.4,9.7,0.531413612565445
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,59.5,8,0.654450261780105
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,60.6,7.7,0.840314136125654
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,62.7,13.6,0.869109947643979
"252",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,68,19.1,0.785340314136126
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,64.2,18.5,0.641361256544503
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,55.2,13.6,0.583769633507853
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2014,64.1,7.1,0.539267015706806
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2014,63.8,5.5,0.871727748691099
"257",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,64.1,4.7,0.903141361256545
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,63.1,4,0.761780104712042
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,67.3,3.6,0.667539267015707
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,54.1,18.3,0.620418848167539
"261",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,64.9,12.5,0.680628272251309
"262",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,60.3,19.2,0.617801047120419
"263",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,43.9,22.2,0.463350785340314
"264",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,47.6,16.8,0.447643979057592
"265",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,54.5,14.4,0.463350785340314
"266",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,57.1,17.9,0.557591623036649
"267",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,57.1,15.8,0.526178010471204
"268",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,55.1,11.2,0.366492146596859
"269",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,53.7,6.4,0.510471204188482
"270",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,53.1,8.9,0.667539267015707
"271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54,14.6,0.382198952879581
"272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,59.2,11.4,0.416230366492147
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,61.7,15.5,0.481675392670157
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,53.8,17,0.594240837696335
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,54,12.6,0.523560209424084
"276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,56.1,18.3,0.840314136125654
"277",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,49.6,20.3,0.761780104712042
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,47.5,11.5,0.518324607329843
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.2,17,0.554973821989529
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,51,19.7,0.609947643979058
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,48.9,8.9,0.476439790575916
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,50.3,12.1,0.602094240837696
"283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,55.8,8.3,0.87434554973822
"284",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,62.4,13,0.672774869109948
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.8,11.8,0.536649214659686
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,60.8,18.1,0.696335078534031
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,60.9,22.8,0.589005235602094
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,47.8,15.8,0.657068062827225
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,46.9,8.1,0.612565445026178
"290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,43,27.5,0.727748691099476
"291",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,38.5,24.2,0.955497382198953
"292",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,41.7,11.4,0.473821989528796
"293",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,51,21.3,0.596858638743455
"294",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,55.3,23.5,0.602094240837696
"295",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,48.5,13.7,0.518324607329843
"296",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,48,22.8,0.321989528795811
"297",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,39.3,14.8,0.615183246073298
"298",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,43.7,19.4,0.523560209424084
"299",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,42.5,16.5,0.363874345549738
"300",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,50.1,14.7,0.602094240837696
"301",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,50.1,19.1,0.337696335078534
"302",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,30.2,18.1,0.130890052356021
"303",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,26.6,16.7,0.303664921465969
"304",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,26.5,10,0.544502617801047
"305",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,26.8,9.2,0.531413612565445
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,29.2,12.5,0.340314136125654
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,20.5,19.6,0.206806282722513
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,13.9,25,0.204188481675393
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,23,21.7,0.230366492146597
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,23.2,21.8,0.227748691099476
"311",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,22.4,14.6,0.494764397905759
"312",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,37.7,22,0.476439790575916
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,49.2,20.4,0.371727748691099
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,42.4,17.6,0.120418848167539
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,25.3,19.5,0.301047120418848
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,25.1,8.1,0.342931937172775
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,23.2,13.9,0.159685863874346
"318",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,38.3,20.9,0.418848167539267
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,46.3,19.6,0.460732984293194
"320",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,23.8,17.4,0.709424083769634
"321",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,26.7,16.1,0.274869109947644
"322",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,31.3,16,0.534031413612565
"323",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,30.8,10.4,0.379581151832461
"324",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,34.3,9.4,0.675392670157068
"325",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,37.1,15.4,0.301047120418848
"326",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,34.6,15,0.128272251308901
"327",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,34.7,15.5,0.426701570680628
"328",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,35.5,17.6,0.277486910994764
"329",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,32.3,17.5,0.471204188481675
"330",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,29,12.5,0.240837696335079
"331",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,29.7,12.6,0.476439790575916
"332",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,39.8,11.7,0.581151832460733
"333",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,47.8,13.2,0.442408376963351
"334",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,43,15.6,0.479057591623037
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,41,12.2,0.301047120418848
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,28.4,16,0.49738219895288
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,25,7.4,0.316753926701571
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,29.6,6.9,0.583769633507853
"339",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,31.9,7.6,0.507853403141361
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,33.3,14,0.274869109947644
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,34.2,16.2,0.267015706806283
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,42.6,16.5,0.335078534031414
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,40,8,0.0575916230366492
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,41.2,20.3,0.212041884816754
"345",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,44.6,20.3,0.447643979057592
"346",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,30.4,11.8,0.225130890052356
"347",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,30.6,11.6,0.345549738219895
"348",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,20.1,14.3,0.0654450261780105
"349",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,12.1,18.4,0.102094240837696
"350",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,38,18.4,0.380462724935733
"351",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,33.9,13.1,0.434447300771208
"352",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,34,12.9,0.475578406169666
"353",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,33.3,10.5,0.447300771208226
"354",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,33.9,12.4,0.336760925449871
"355",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,33.9,12.2,0.352185089974293
"356",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,34.8,12.5,0.388174807197943
"357",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,36.4,22.1,0.102827763496144
"358",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,34.9,21.1,0.447300771208226
"359",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,33.7,17.7,0.341902313624679
"360",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,35,21.9,0.120822622107969
"361",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,28.8,24.4,0.0848329048843188
"362",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,9.4,20.8,0.154241645244216
"363",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,21.2,9.5,0.226221079691517
"364",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,14.8,19.8,0.190231362467866
"365",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,12.8,18.9,0.131105398457584
"366",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,14.2,14.8,0.089974293059126
"367",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,26.4,24.8,0.241645244215938
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,33.6,10.6,0.341902313624679
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,35.3,5.1,0.313624678663239
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,35.6,9.9,0.501285347043702
"371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,35.7,12.9,0.532133676092545
"372",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,36.3,8.7,0.431876606683805
"373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,35.1,19.6,0.526992287917738
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,34.1,12.4,0.455012853470437
"375",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,36.7,15.6,0.565552699228792
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,37.7,12.9,0.506426735218509
"377",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,39.9,15.2,0.712082262210797
"378",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,36.6,13.1,0.480719794344473
"379",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,33.7,10.1,0.380462724935733
"380",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,35.9,9.9,0.447300771208226
"381",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,35.3,14,0.557840616966581
"382",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,34.6,9.5,0.491002570694087
"383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,37.3,10.7,0.552699228791774
"384",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,46.6,22,0.519280205655527
"385",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,51.3,23.9,0.611825192802057
"386",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,39.1,12.2,0.519280205655527
"387",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,34,8.4,0.3573264781491
"388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,35,7.3,0.411311053984576
"389",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,36.5,12.1,0.377892030848329
"390",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,35.5,8.9,0.465295629820051
"391",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,39.8,20,0.388174807197943
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,30.9,14.2,0.508997429305913
"393",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,21.6,20.4,0.380462724935733
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,30.6,22.4,0.447300771208226
"395",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,36.6,8.1,0.426735218508997
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,40.9,13.8,0.416452442159383
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,51.5,20.3,0.44987146529563
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,45.4,8.4,0.452442159383033
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,44.5,13.5,0.349614395886889
"400",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,26.9,17.9,0.370179948586118
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,40,21.5,0.501285347043702
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,50,10.7,0.44987146529563
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,59.8,25.5,0.508997429305913
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,38.6,23.1,0.408740359897172
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,28.9,15.4,0.524421593830334
"406",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,39.1,18.9,0.784061696658098
"407",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,42.7,13.6,0.3573264781491
"408",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,48.2,22,0.434447300771208
"409",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,58.4,20,0.534704370179949
"410",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,44.6,21,0.501285347043702
"411",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,38.9,20,0.388174807197943
"412",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,38.8,11.7,0.406169665809769
"413",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,40.6,12.7,0.352185089974293
"414",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,40.1,19.2,0.359897172236504
"415",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,35.6,21.2,0.305912596401028
"416",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,45.9,16.8,0.434447300771208
"417",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,60.2,24.5,0.580976863753213
"418",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,53.8,13.2,0.488431876606684
"419",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,45.2,12.6,0.354755784061697
"420",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,38.9,20.3,0.372750642673522
"421",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,46.6,20.3,0.712082262210797
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,39.5,19.8,0.413881748071979
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,30.2,16.5,0.359897172236504
"424",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,38.7,22.5,0.377892030848329
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,38.9,17,0.547557840616967
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2024,32.2,7,0.447300771208226
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,34.4,15.9,0.383033419023136
"428",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2024,34.3,20,0.303341902313625
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,36,15.7,0.539845758354756
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,47.9,19.5,0.393316195372751
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,51,22.9,0.408740359897172
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,31.9,24.9,0.473007712082262
"433",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,42.4,16.5,0.598971722365039
"434",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,45.5,23.2,0.231362467866324
"435",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,37.6,21.6,0.105398457583548
"436",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,39.4,24,0.303341902313625
"437",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,40.8,20.9,0.380462724935733
"438",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,41.9,9.6,0.526992287917738
"439",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,44.2,14.6,0.303341902313625
"440",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,55.8,16.6,0.501285347043702
"441",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,62.8,15.1,0.519280205655527
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,58.7,8,0.488431876606684
"443",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,52.8,13.2,0.467866323907455
"444",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,54,17.9,0.596401028277635
"445",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,54.6,11.4,0.519280205655527
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,68.6,23.9,0.622107969151671
"447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,55.2,8.5,0.61439588688946
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,54.2,14.6,0.473007712082262
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,64.9,24.8,0.473007712082262
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,54.9,10.3,0.280205655526992
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,50.6,20,0.501285347043702
"452",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,45.8,18.8,0.352185089974293
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,44.7,12.6,0.452442159383033
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,56.1,14.2,0.565552699228792
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,60.7,27,0.424164524421594
